base_bid,Clicks,CTR,Spend,aCPM,aCPC
3.4,119,0.0008257752919705497,6008.611,41.69548321733157,50.49252941176471
3.4099999999999997,119,0.0008237175271861394,6033.139,41.761364186976955,50.69864705882353
3.4199999999999995,120,0.0008289239185996712,6053.924,41.818686708204964,50.44936666666667
3.4299999999999993,120,0.0008272724139119645,6072.44,41.86301747612974,50.60366666666666
3.439999999999999,120,0.0008255820353349112,6091.55,41.908952061203145,50.76291666666667
3.449999999999999,120,0.0008238250195658442,6111.62,41.957545550658374,50.930166666666665
3.4599999999999986,120,0.0008221655841486476,6129.957,41.99866398092576,51.082975000000005
3.4699999999999984,120,0.0008203221131497635,6151.443,42.051372672336,51.262025
3.479999999999998,120,0.0008185483045818242,6170.789,42.09240728235141,51.42324166666666
3.489999999999998,120,0.0008167654726009216,6191.399,42.14100775246561,51.59499166666667
3.499999999999998,120,0.0008152340061278422,6211.159,42.19623361889169,51.75965833333333
3.5099999999999976,120,0.0008134600523325967,6232.024,42.24585474314999,51.93353333333334
3.5199999999999974,120,0.00081203984408835,6249.999,42.29373511260285,52.083324999999995
3.529999999999997,120,0.0008131183087139179,6250.0,42.349911912183224,52.083333333333336
3.539999999999997,120,0.0008136586159666942,6249.999,42.37804613444352,52.083324999999995
3.5499999999999967,119,0.0008074858689972926,6250.0,42.40997211120234,52.52100840336134
3.5599999999999965,119,0.0008083689966714218,6250.0,42.456354867196524,52.52100840336134
3.5699999999999963,118,0.0008026064303738922,6250.0,42.510933812176496,52.96610169491525
3.579999999999996,118,0.0008034753714371315,6250.0,42.556958232898914,52.96610169491525
3.589999999999996,117,0.0007977200207270842,6250.0,42.6132489704639,53.41880341880342
3.5999999999999956,117,0.0007987547618072339,6250.0,42.66852360081377,53.41880341880342
